venta_id,fecha,local_id,producto_id,unidades_vendidas,precio_unitario_aplicado,importe_total
14630,11/11/2025,1,3,4,"13,5",54
14631,11/11/2025,1,5,2,"10,9","21,8"
14632,11/11/2025,1,6,1,"12,5","12,5"
14633,11/11/2025,1,7,2,"12,9","25,8"
14634,11/11/2025,1,8,3,"15,9","47,7"
14635,11/11/2025,1,9,4,"13,9","55,6"
14636,11/11/2025,1,10,1,"13,5","13,5"
14637,11/11/2025,1,13,1,"12,5","12,5"
14638,11/11/2025,1,14,2,"9,9","19,8"
14639,11/11/2025,1,15,1,"11,5","11,5"
14640,11/11/2025,1,16,1,"12,9","12,9"
14641,11/11/2025,1,18,5,"12,2",61
14642,11/11/2025,1,19,2,"15,9","31,8"
14643,11/11/2025,1,21,5,"21,9","109,5"
14644,11/11/2025,1,23,3,"15,9","47,7"
14645,11/11/2025,1,25,1,"18,9","18,9"
14646,11/11/2025,1,26,1,"16,5","16,5"
14647,11/11/2025,1,27,2,"6,5",13
14648,11/11/2025,1,30,1,"6,5","6,5"
14649,11/11/2025,1,31,1,"5,9","5,9"
14650,11/11/2025,1,32,2,"3,5",7
14651,11/11/2025,1,33,4,"4,9","19,6"
14652,11/11/2025,1,34,3,22,66
14653,11/11/2025,1,35,1,"3,9","3,9"
14654,11/11/2025,1,36,1,"3,2","3,2"
14655,11/11/2025,1,37,6,"1,8","10,8"
14656,11/11/2025,1,38,1,"3,5","3,5"
14657,12/11/2025,1,2,3,"11,9","35,7"
14658,12/11/2025,1,3,2,"13,5",27
14659,12/11/2025,1,4,1,"15,9","15,9"
14660,12/11/2025,1,6,1,"12,5","12,5"
14661,12/11/2025,1,7,3,"12,9","38,7"
14662,12/11/2025,1,8,4,"15,9","63,6"
14663,12/11/2025,1,9,2,"13,9","27,8"
14664,12/11/2025,1,10,5,"13,5","67,5"
14665,12/11/2025,1,11,3,"14,9","44,7"
14666,12/11/2025,1,12,3,"13,9","41,7"
14667,12/11/2025,1,13,6,"12,5",75
14668,12/11/2025,1,14,3,"9,9","29,7"
14669,12/11/2025,1,15,4,"11,5",46
14670,12/11/2025,1,16,2,"12,9","25,8"
14671,12/11/2025,1,17,2,"12,5",25
14672,12/11/2025,1,18,4,"12,2","48,8"
14673,12/11/2025,1,19,2,"15,9","31,8"
14674,12/11/2025,1,20,2,"16,9","33,8"
14675,12/11/2025,1,21,2,"21,9","43,8"
14676,12/11/2025,1,22,1,"23,9","23,9"
14677,12/11/2025,1,23,1,"15,9","15,9"
14678,12/11/2025,1,24,1,"19,9","19,9"
14679,12/11/2025,1,25,1,"18,9","18,9"
14680,12/11/2025,1,26,2,"16,5",33
14681,12/11/2025,1,28,1,"6,2","6,2"
14682,12/11/2025,1,29,2,"6,9","13,8"
14683,12/11/2025,1,32,2,"3,5",7
14684,12/11/2025,1,33,8,"4,9","39,2"
14685,12/11/2025,1,34,3,22,66
14686,12/11/2025,1,35,4,"3,9","15,6"
14687,12/11/2025,1,36,9,"3,2","28,8"
14688,12/11/2025,1,37,3,"1,8","5,4"
14689,12/11/2025,1,38,2,"3,5",7
14690,13/11/2025,1,1,1,"7,5","7,5"
14691,13/11/2025,1,2,1,"11,9","11,9"
14692,13/11/2025,1,3,3,"13,5","40,5"
14693,13/11/2025,1,4,1,"15,9","15,9"
14694,13/11/2025,1,5,4,"10,9","43,6"
14695,13/11/2025,1,6,1,"12,5","12,5"
14696,13/11/2025,1,7,3,"12,9","38,7"
14697,13/11/2025,1,8,3,"15,9","47,7"
14698,13/11/2025,1,9,3,"13,9","41,7"
14699,13/11/2025,1,10,3,"13,5","40,5"
14700,13/11/2025,1,11,2,"14,9","29,8"
14701,13/11/2025,1,12,5,"13,9","69,5"
14702,13/11/2025,1,13,1,"12,5","12,5"
14703,13/11/2025,1,14,2,"9,9","19,8"
14704,13/11/2025,1,15,2,"11,5",23
14705,13/11/2025,1,17,5,"12,5","62,5"
14706,13/11/2025,1,18,5,"12,2",61
14707,13/11/2025,1,19,4,"15,9","63,6"
14708,13/11/2025,1,21,2,"21,9","43,8"
14709,13/11/2025,1,22,3,"23,9","71,7"
14710,13/11/2025,1,23,1,"15,9","15,9"
14711,13/11/2025,1,26,3,"16,5","49,5"
14712,13/11/2025,1,27,4,"6,5",26
14713,13/11/2025,1,28,2,"6,2","12,4"
14714,13/11/2025,1,29,1,"6,9","6,9"
14715,13/11/2025,1,30,1,"6,5","6,5"
14716,13/11/2025,1,32,3,"3,5","10,5"
14717,13/11/2025,1,33,6,"4,9","29,4"
14718,13/11/2025,1,34,5,22,110
14719,13/11/2025,1,35,3,"3,9","11,7"
14720,13/11/2025,1,36,3,"3,2","9,6"
14721,13/11/2025,1,37,4,"1,8","7,2"
14722,13/11/2025,1,38,2,"3,5",7
14723,14/11/2025,1,1,2,"7,5",15
14724,14/11/2025,1,3,2,"13,5",27
14725,14/11/2025,1,5,2,"10,9","21,8"
14726,14/11/2025,1,6,1,"12,5","12,5"
14727,14/11/2025,1,7,3,"12,9","38,7"
14728,14/11/2025,1,8,4,"15,9","63,6"
14729,14/11/2025,1,9,3,"13,9","41,7"
14730,14/11/2025,1,10,4,"13,5",54
14731,14/11/2025,1,11,3,"14,9","44,7"
14732,14/11/2025,1,12,5,"13,9","69,5"
14733,14/11/2025,1,13,3,"12,5","37,5"
14734,14/11/2025,1,14,2,"9,9","19,8"
14735,14/11/2025,1,15,3,"11,5","34,5"
14736,14/11/2025,1,16,1,"12,9","12,9"
14737,14/11/2025,1,17,3,"12,5","37,5"
14738,14/11/2025,1,18,6,"12,2","73,2"
14739,14/11/2025,1,19,6,"15,9","95,4"
14740,14/11/2025,1,20,1,"16,9","16,9"
14741,14/11/2025,1,21,1,"21,9","21,9"
14742,14/11/2025,1,22,1,"23,9","23,9"
14743,14/11/2025,1,23,1,"15,9","15,9"
14744,14/11/2025,1,24,1,"19,9","19,9"
14745,14/11/2025,1,25,1,"18,9","18,9"
14746,14/11/2025,1,26,3,"16,5","49,5"
14747,14/11/2025,1,27,4,"6,5",26
14748,14/11/2025,1,28,2,"6,2","12,4"
14749,14/11/2025,1,29,4,"6,9","27,6"
14750,14/11/2025,1,30,3,"6,5","19,5"
14751,14/11/2025,1,31,5,"5,9","29,5"
14752,14/11/2025,1,32,2,"3,5",7
14753,14/11/2025,1,33,6,"4,9","29,4"
14754,14/11/2025,1,34,3,22,66
14755,14/11/2025,1,35,5,"3,9","19,5"
14756,14/11/2025,1,36,2,"3,2","6,4"
14757,14/11/2025,1,37,7,"1,8","12,6"
14758,14/11/2025,1,38,3,"3,5","10,5"
14759,15/11/2025,1,1,1,"7,5","7,5"
14760,15/11/2025,1,2,5,"11,9","59,5"
14761,15/11/2025,1,4,1,"15,9","15,9"
14762,15/11/2025,1,5,2,"10,9","21,8"
14763,15/11/2025,1,6,1,"12,5","12,5"
14764,15/11/2025,1,7,3,"12,9","38,7"
14765,15/11/2025,1,8,4,"15,9","63,6"
14766,15/11/2025,1,9,2,"13,9","27,8"
14767,15/11/2025,1,10,3,"13,5","40,5"
14768,15/11/2025,1,11,6,"14,9","89,4"
14769,15/11/2025,1,12,6,"13,9","83,4"
14770,15/11/2025,1,13,4,"12,5",50
14771,15/11/2025,1,14,3,"9,9","29,7"
14772,15/11/2025,1,15,2,"11,5",23
14773,15/11/2025,1,16,7,"12,9","90,3"
14774,15/11/2025,1,17,8,"12,5",100
14775,15/11/2025,1,18,6,"12,2","73,2"
14776,15/11/2025,1,19,7,"15,9","111,3"
14777,15/11/2025,1,20,5,"16,9","84,5"
14778,15/11/2025,1,21,1,"21,9","21,9"
14779,15/11/2025,1,23,3,"15,9","47,7"
14780,15/11/2025,1,24,1,"19,9","19,9"
14781,15/11/2025,1,26,3,"16,5","49,5"
14782,15/11/2025,1,27,1,"6,5","6,5"
14783,15/11/2025,1,28,2,"6,2","12,4"
14784,15/11/2025,1,29,2,"6,9","13,8"
14785,15/11/2025,1,30,1,"6,5","6,5"
14786,15/11/2025,1,31,2,"5,9","11,8"
14787,15/11/2025,1,32,6,"3,5",21
14788,15/11/2025,1,33,3,"4,9","14,7"
14789,15/11/2025,1,34,2,22,44
14790,15/11/2025,1,35,2,"3,9","7,8"
14791,15/11/2025,1,36,4,"3,2","12,8"
14792,15/11/2025,1,37,2,"1,8","3,6"
14793,15/11/2025,1,38,6,"3,5",21
14794,16/11/2025,1,2,1,"11,9","11,9"
14795,16/11/2025,1,3,4,"13,5",54
14796,16/11/2025,1,4,1,"15,9","15,9"
14797,16/11/2025,1,5,1,"10,9","10,9"
14798,16/11/2025,1,6,1,"12,5","12,5"
14799,16/11/2025,1,7,3,"12,9","38,7"
14800,16/11/2025,1,8,3,"15,9","47,7"
14801,16/11/2025,1,9,3,"13,9","41,7"
14802,16/11/2025,1,10,2,"13,5",27
14803,16/11/2025,1,11,7,"14,9","104,3"
14804,16/11/2025,1,12,2,"13,9","27,8"
14805,16/11/2025,1,13,2,"12,5",25
14806,16/11/2025,1,14,5,"9,9","49,5"
14807,16/11/2025,1,15,4,"11,5",46
14808,16/11/2025,1,16,3,"12,9","38,7"
14809,16/11/2025,1,17,2,"12,5",25
14810,16/11/2025,1,18,5,"12,2",61
14811,16/11/2025,1,19,2,"15,9","31,8"
14812,16/11/2025,1,20,4,"16,9","67,6"
14813,16/11/2025,1,21,1,"21,9","21,9"
14814,16/11/2025,1,22,1,"23,9","23,9"
14815,16/11/2025,1,23,1,"15,9","15,9"
14816,16/11/2025,1,25,2,"18,9","37,8"
14817,16/11/2025,1,26,4,"16,5",66
14818,16/11/2025,1,28,2,"6,2","12,4"
14819,16/11/2025,1,29,3,"6,9","20,7"
14820,16/11/2025,1,30,2,"6,5",13
14821,16/11/2025,1,31,2,"5,9","11,8"
14822,16/11/2025,1,32,4,"3,5",14
14823,16/11/2025,1,33,6,"4,9","29,4"
14824,16/11/2025,1,34,7,22,154
14825,16/11/2025,1,35,6,"3,9","23,4"
14826,16/11/2025,1,36,1,"3,2","3,2"
14827,16/11/2025,1,37,2,"1,8","3,6"
14828,16/11/2025,1,38,5,"3,5","17,5"
14829,17/11/2025,1,1,1,"7,5","7,5"
14830,17/11/2025,1,2,2,"11,9","23,8"
14831,17/11/2025,1,6,1,"12,5","12,5"
14832,17/11/2025,1,7,1,"12,9","12,9"
14833,17/11/2025,1,8,7,"15,9","111,3"
14834,17/11/2025,1,9,1,"13,9","13,9"
14835,17/11/2025,1,10,3,"13,5","40,5"
14836,17/11/2025,1,11,5,"14,9","74,5"
14837,17/11/2025,1,12,1,"13,9","13,9"
14838,17/11/2025,1,13,3,"12,5","37,5"
14839,17/11/2025,1,14,2,"9,9","19,8"
14840,17/11/2025,1,15,2,"11,5",23
14841,17/11/2025,1,16,1,"12,9","12,9"
14842,17/11/2025,1,17,4,"12,5",50
14843,17/11/2025,1,18,2,"12,2","24,4"
14844,17/11/2025,1,19,1,"15,9","15,9"
14845,17/11/2025,1,22,1,"23,9","23,9"
14846,17/11/2025,1,23,3,"15,9","47,7"
14847,17/11/2025,1,24,2,"19,9","39,8"
14848,17/11/2025,1,25,1,"18,9","18,9"
14849,17/11/2025,1,26,2,"16,5",33
14850,17/11/2025,1,27,1,"6,5","6,5"
14851,17/11/2025,1,29,1,"6,9","6,9"
14852,17/11/2025,1,31,1,"5,9","5,9"
14853,17/11/2025,1,32,3,"3,5","10,5"
14854,17/11/2025,1,33,5,"4,9","24,5"
14855,17/11/2025,1,34,4,22,88
14856,17/11/2025,1,35,4,"3,9","15,6"
14857,17/11/2025,1,36,4,"3,2","12,8"
14858,17/11/2025,1,37,1,"1,8","1,8"
14859,18/11/2025,1,4,1,"15,9","15,9"
14860,18/11/2025,1,6,1,"12,5","12,5"
14861,18/11/2025,1,7,1,"12,9","12,9"
14862,18/11/2025,1,9,4,"13,9","55,6"
14863,18/11/2025,1,10,2,"13,5",27
14864,18/11/2025,1,11,2,"14,9","29,8"
14865,18/11/2025,1,13,3,"12,5","37,5"
14866,18/11/2025,1,14,2,"9,9","19,8"
14867,18/11/2025,1,16,3,"12,9","38,7"
14868,18/11/2025,1,17,3,"12,5","37,5"
14869,18/11/2025,1,18,4,"12,2","48,8"
14870,18/11/2025,1,19,3,"15,9","47,7"
14871,18/11/2025,1,20,1,"16,9","16,9"
14872,18/11/2025,1,21,2,"21,9","43,8"
14873,18/11/2025,1,22,4,"23,9","95,6"
14874,18/11/2025,1,24,1,"19,9","19,9"
14875,18/11/2025,1,25,1,"18,9","18,9"
14876,18/11/2025,1,26,1,"16,5","16,5"
14877,18/11/2025,1,27,2,"6,5",13
14878,18/11/2025,1,28,1,"6,2","6,2"
14879,18/11/2025,1,29,2,"6,9","13,8"
14880,18/11/2025,1,30,1,"6,5","6,5"
14881,18/11/2025,1,32,4,"3,5",14
14882,18/11/2025,1,33,1,"4,9","4,9"
14883,18/11/2025,1,34,2,22,44
14884,18/11/2025,1,35,2,"3,9","7,8"
14885,18/11/2025,1,36,2,"3,2","6,4"
14886,18/11/2025,1,37,6,"1,8","10,8"
14887,18/11/2025,1,38,5,"3,5","17,5"
14888,19/11/2025,1,1,1,"7,5","7,5"
14889,19/11/2025,1,2,1,"11,9","11,9"
14890,19/11/2025,1,3,1,"13,5","13,5"
14891,19/11/2025,1,4,3,"15,9","47,7"
14892,19/11/2025,1,5,1,"10,9","10,9"
14893,19/11/2025,1,6,1,"12,5","12,5"
14894,19/11/2025,1,7,2,"12,9","25,8"
14895,19/11/2025,1,9,1,"13,9","13,9"
14896,19/11/2025,1,10,1,"13,5","13,5"
14897,19/11/2025,1,11,1,"14,9","14,9"
14898,19/11/2025,1,12,1,"13,9","13,9"
14899,19/11/2025,1,13,2,"12,5",25
14900,19/11/2025,1,14,2,"9,9","19,8"
14901,19/11/2025,1,15,4,"11,5",46
14902,19/11/2025,1,16,6,"12,9","77,4"
14903,19/11/2025,1,17,1,"12,5","12,5"
14904,19/11/2025,1,18,2,"12,2","24,4"
14905,19/11/2025,1,19,5,"15,9","79,5"
14906,19/11/2025,1,20,3,"16,9","50,7"
14907,19/11/2025,1,21,1,"21,9","21,9"
14908,19/11/2025,1,22,1,"23,9","23,9"
14909,19/11/2025,1,23,2,"15,9","31,8"
14910,19/11/2025,1,24,1,"19,9","19,9"
14911,19/11/2025,1,25,1,"18,9","18,9"
14912,19/11/2025,1,26,1,"16,5","16,5"
14913,19/11/2025,1,28,1,"6,2","6,2"
14914,19/11/2025,1,31,2,"5,9","11,8"
14915,19/11/2025,1,32,3,"3,5","10,5"
14916,19/11/2025,1,33,2,"4,9","9,8"
14917,19/11/2025,1,34,2,22,44
14918,19/11/2025,1,35,5,"3,9","19,5"
14919,19/11/2025,1,36,6,"3,2","19,2"
14920,19/11/2025,1,37,3,"1,8","5,4"
14921,19/11/2025,1,38,5,"3,5","17,5"
14922,20/11/2025,1,1,1,"7,5","7,5"
14923,20/11/2025,1,2,1,"11,9","11,9"
14924,20/11/2025,1,3,2,"13,5",27
14925,20/11/2025,1,4,4,"15,9","63,6"
14926,20/11/2025,1,5,1,"10,9","10,9"
14927,20/11/2025,1,6,1,"12,5","12,5"
14928,20/11/2025,1,7,2,"12,9","25,8"
14929,20/11/2025,1,8,3,"15,9","47,7"
14930,20/11/2025,1,9,1,"13,9","13,9"
14931,20/11/2025,1,11,4,"14,9","59,6"
14932,20/11/2025,1,12,1,"13,9","13,9"
14933,20/11/2025,1,13,1,"12,5","12,5"
14934,20/11/2025,1,14,4,"9,9","39,6"
14935,20/11/2025,1,16,1,"12,9","12,9"
14936,20/11/2025,1,17,4,"12,5",50
14937,20/11/2025,1,18,1,"12,2","12,2"
14938,20/11/2025,1,19,3,"15,9","47,7"
14939,20/11/2025,1,20,1,"16,9","16,9"
14940,20/11/2025,1,21,1,"21,9","21,9"
14941,20/11/2025,1,22,1,"23,9","23,9"
14942,20/11/2025,1,23,2,"15,9","31,8"
14943,20/11/2025,1,24,1,"19,9","19,9"
14944,20/11/2025,1,26,1,"16,5","16,5"
14945,20/11/2025,1,27,2,"6,5",13
14946,20/11/2025,1,28,2,"6,2","12,4"
14947,20/11/2025,1,29,2,"6,9","13,8"
14948,20/11/2025,1,30,1,"6,5","6,5"
14949,20/11/2025,1,32,3,"3,5","10,5"
14950,20/11/2025,1,33,1,"4,9","4,9"
14951,20/11/2025,1,34,4,22,88
14952,20/11/2025,1,35,2,"3,9","7,8"
14953,20/11/2025,1,36,2,"3,2","6,4"
14954,20/11/2025,1,37,1,"1,8","1,8"
14955,21/11/2025,1,1,3,"7,5","22,5"
14956,21/11/2025,1,2,1,"11,9","11,9"
14957,21/11/2025,1,3,2,"13,5",27
14958,21/11/2025,1,4,3,"15,9","47,7"
14959,21/11/2025,1,6,2,"12,5",25
14960,21/11/2025,1,7,2,"12,9","25,8"
14961,21/11/2025,1,8,2,"15,9","31,8"
14962,21/11/2025,1,9,3,"13,9","41,7"
14963,21/11/2025,1,10,2,"13,5",27
14964,21/11/2025,1,11,3,"14,9","44,7"
14965,21/11/2025,1,12,9,"13,9","125,1"
14966,21/11/2025,1,13,5,"12,5","62,5"
14967,21/11/2025,1,14,4,"9,9","39,6"
14968,21/11/2025,1,15,2,"11,5",23
14969,21/11/2025,1,16,5,"12,9","64,5"
14970,21/11/2025,1,17,3,"12,5","37,5"
14971,21/11/2025,1,18,3,"12,2","36,6"
14972,21/11/2025,1,19,3,"15,9","47,7"
14973,21/11/2025,1,20,3,"16,9","50,7"
14974,21/11/2025,1,21,6,"21,9","131,4"
14975,21/11/2025,1,22,2,"23,9","47,8"
14976,21/11/2025,1,23,2,"15,9","31,8"
14977,21/11/2025,1,24,1,"19,9","19,9"
14978,21/11/2025,1,25,1,"18,9","18,9"
14979,21/11/2025,1,26,2,"16,5",33
14980,21/11/2025,1,29,1,"6,9","6,9"
14981,21/11/2025,1,30,3,"6,5","19,5"
14982,21/11/2025,1,31,1,"5,9","5,9"
14983,21/11/2025,1,32,6,"3,5",21
14984,21/11/2025,1,33,1,"4,9","4,9"
14985,21/11/2025,1,34,3,22,66
14986,21/11/2025,1,35,4,"3,9","15,6"
14987,21/11/2025,1,36,2,"3,2","6,4"
14988,21/11/2025,1,37,5,"1,8",9
14989,21/11/2025,1,38,3,"3,5","10,5"
14990,22/11/2025,1,1,1,"7,5","7,5"
14991,22/11/2025,1,2,2,"11,9","23,8"
14992,22/11/2025,1,5,1,"10,9","10,9"
14993,22/11/2025,1,6,2,"12,5",25
14994,22/11/2025,1,7,3,"12,9","38,7"
14995,22/11/2025,1,8,3,"15,9","47,7"
14996,22/11/2025,1,9,1,"13,9","13,9"
14997,22/11/2025,1,10,4,"13,5",54
14998,22/11/2025,1,11,5,"14,9","74,5"
14999,22/11/2025,1,12,4,"13,9","55,6"
15000,22/11/2025,1,13,2,"12,5",25
15001,22/11/2025,1,14,3,"9,9","29,7"
15002,22/11/2025,1,15,4,"11,5",46
15003,22/11/2025,1,16,6,"12,9","77,4"
15004,22/11/2025,1,17,5,"12,5","62,5"
15005,22/11/2025,1,18,2,"12,2","24,4"
15006,22/11/2025,1,19,2,"15,9","31,8"
15007,22/11/2025,1,20,3,"16,9","50,7"
15008,22/11/2025,1,21,1,"21,9","21,9"
15009,22/11/2025,1,22,2,"23,9","47,8"
15010,22/11/2025,1,23,2,"15,9","31,8"
15011,22/11/2025,1,24,1,"19,9","19,9"
15012,22/11/2025,1,26,2,"16,5",33
15013,22/11/2025,1,27,4,"6,5",26
15014,22/11/2025,1,29,1,"6,9","6,9"
15015,22/11/2025,1,30,1,"6,5","6,5"
15016,22/11/2025,1,31,2,"5,9","11,8"
15017,22/11/2025,1,32,1,"3,5","3,5"
15018,22/11/2025,1,33,4,"4,9","19,6"
15019,22/11/2025,1,34,3,22,66
15020,22/11/2025,1,35,5,"3,9","19,5"
15021,22/11/2025,1,36,3,"3,2","9,6"
15022,22/11/2025,1,37,7,"1,8","12,6"
15023,22/11/2025,1,38,4,"3,5",14
15024,23/11/2025,1,1,1,"7,5","7,5"
15025,23/11/2025,1,4,2,"15,9","31,8"
15026,23/11/2025,1,5,3,"10,9","32,7"
15027,23/11/2025,1,6,5,"12,5","62,5"
15028,23/11/2025,1,7,4,"12,9","51,6"
15029,23/11/2025,1,8,6,"15,9","95,4"
15030,23/11/2025,1,9,5,"13,9","69,5"
15031,23/11/2025,1,10,1,"13,5","13,5"
15032,23/11/2025,1,11,4,"14,9","59,6"
15033,23/11/2025,1,12,3,"13,9","41,7"
15034,23/11/2025,1,13,2,"12,5",25
15035,23/11/2025,1,14,5,"9,9","49,5"
15036,23/11/2025,1,15,2,"11,5",23
15037,23/11/2025,1,16,1,"12,9","12,9"
15038,23/11/2025,1,17,2,"12,5",25
15039,23/11/2025,1,18,5,"12,2",61
15040,23/11/2025,1,19,1,"15,9","15,9"
15041,23/11/2025,1,20,3,"16,9","50,7"
15042,23/11/2025,1,21,2,"21,9","43,8"
15043,23/11/2025,1,22,1,"23,9","23,9"
15044,23/11/2025,1,23,3,"15,9","47,7"
15045,23/11/2025,1,24,1,"19,9","19,9"
15046,23/11/2025,1,25,2,"18,9","37,8"
15047,23/11/2025,1,26,1,"16,5","16,5"
15048,23/11/2025,1,27,3,"6,5","19,5"
15049,23/11/2025,1,28,3,"6,2","18,6"
15050,23/11/2025,1,29,1,"6,9","6,9"
15051,23/11/2025,1,30,2,"6,5",13
15052,23/11/2025,1,32,4,"3,5",14
15053,23/11/2025,1,33,6,"4,9","29,4"
15054,23/11/2025,1,34,5,22,110
15055,23/11/2025,1,35,3,"3,9","11,7"
15056,23/11/2025,1,36,9,"3,2","28,8"
15057,23/11/2025,1,37,5,"1,8",9
15058,23/11/2025,1,38,2,"3,5",7
15059,24/11/2025,1,1,2,"7,5",15
15060,24/11/2025,1,2,1,"11,9","11,9"
15061,24/11/2025,1,3,1,"13,5","13,5"
15062,24/11/2025,1,4,1,"15,9","15,9"
15063,24/11/2025,1,5,2,"10,9","21,8"
15064,24/11/2025,1,7,2,"12,9","25,8"
15065,24/11/2025,1,8,2,"15,9","31,8"
15066,24/11/2025,1,9,3,"13,9","41,7"
15067,24/11/2025,1,10,1,"13,5","13,5"
15068,24/11/2025,1,11,4,"14,9","59,6"
15069,24/11/2025,1,12,2,"13,9","27,8"
15070,24/11/2025,1,13,1,"12,5","12,5"
15071,24/11/2025,1,14,2,"9,9","19,8"
15072,24/11/2025,1,15,3,"11,5","34,5"
15073,24/11/2025,1,16,2,"12,9","25,8"
15074,24/11/2025,1,17,3,"12,5","37,5"
15075,24/11/2025,1,18,1,"12,2","12,2"
15076,24/11/2025,1,19,3,"15,9","47,7"
15077,24/11/2025,1,20,1,"16,9","16,9"
15078,24/11/2025,1,23,1,"15,9","15,9"
15079,24/11/2025,1,24,1,"19,9","19,9"
15080,24/11/2025,1,25,1,"18,9","18,9"
15081,24/11/2025,1,26,2,"16,5",33
15082,24/11/2025,1,28,1,"6,2","6,2"
15083,24/11/2025,1,30,3,"6,5","19,5"
15084,24/11/2025,1,31,1,"5,9","5,9"
15085,24/11/2025,1,32,4,"3,5",14
15086,24/11/2025,1,33,5,"4,9","24,5"
15087,24/11/2025,1,34,2,22,44
15088,24/11/2025,1,35,2,"3,9","7,8"
15089,24/11/2025,1,36,7,"3,2","22,4"
15090,24/11/2025,1,37,4,"1,8","7,2"
15091,24/11/2025,1,38,2,"3,5",7
15092,25/11/2025,1,1,3,"7,5","22,5"
15093,25/11/2025,1,4,2,"15,9","31,8"
15094,25/11/2025,1,5,3,"10,9","32,7"
15095,25/11/2025,1,6,1,"12,5","12,5"
15096,25/11/2025,1,7,3,"12,9","38,7"
15097,25/11/2025,1,8,4,"15,9","63,6"
15098,25/11/2025,1,9,5,"13,9","69,5"
15099,25/11/2025,1,10,2,"13,5",27
15100,25/11/2025,1,11,4,"14,9","59,6"
15101,25/11/2025,1,13,4,"12,5",50
15102,25/11/2025,1,14,1,"9,9","9,9"
15103,25/11/2025,1,15,1,"11,5","11,5"
15104,25/11/2025,1,16,3,"12,9","38,7"
15105,25/11/2025,1,17,2,"12,5",25
15106,25/11/2025,1,18,2,"12,2","24,4"
15107,25/11/2025,1,19,3,"15,9","47,7"
15108,25/11/2025,1,20,2,"16,9","33,8"
15109,25/11/2025,1,21,3,"21,9","65,7"
15110,25/11/2025,1,22,1,"23,9","23,9"
15111,25/11/2025,1,23,1,"15,9","15,9"
15112,25/11/2025,1,25,2,"18,9","37,8"
15113,25/11/2025,1,26,2,"16,5",33
15114,25/11/2025,1,28,3,"6,2","18,6"
15115,25/11/2025,1,29,1,"6,9","6,9"
15116,25/11/2025,1,30,2,"6,5",13
15117,25/11/2025,1,31,2,"5,9","11,8"
15118,25/11/2025,1,32,2,"3,5",7
15119,25/11/2025,1,34,5,22,110
15120,25/11/2025,1,35,6,"3,9","23,4"
15121,25/11/2025,1,36,1,"3,2","3,2"
15122,25/11/2025,1,37,2,"1,8","3,6"
15123,25/11/2025,1,38,1,"3,5","3,5"
15124,26/11/2025,1,1,2,"7,5",15
15125,26/11/2025,1,6,1,"12,5","12,5"
15126,26/11/2025,1,7,5,"12,9","64,5"
15127,26/11/2025,1,8,1,"15,9","15,9"
15128,26/11/2025,1,9,5,"13,9","69,5"
15129,26/11/2025,1,11,2,"14,9","29,8"
15130,26/11/2025,1,12,3,"13,9","41,7"
15131,26/11/2025,1,13,1,"12,5","12,5"
15132,26/11/2025,1,14,1,"9,9","9,9"
15133,26/11/2025,1,15,2,"11,5",23
15134,26/11/2025,1,16,2,"12,9","25,8"
15135,26/11/2025,1,17,4,"12,5",50
15136,26/11/2025,1,20,3,"16,9","50,7"
15137,26/11/2025,1,21,4,"21,9","87,6"
15138,26/11/2025,1,26,2,"16,5",33
15139,26/11/2025,1,27,3,"6,5","19,5"
15140,26/11/2025,1,28,3,"6,2","18,6"
15141,26/11/2025,1,29,2,"6,9","13,8"
15142,26/11/2025,1,30,2,"6,5",13
15143,26/11/2025,1,31,2,"5,9","11,8"
15144,26/11/2025,1,32,1,"3,5","3,5"
15145,26/11/2025,1,33,2,"4,9","9,8"
15146,26/11/2025,1,35,3,"3,9","11,7"
15147,26/11/2025,1,36,2,"3,2","6,4"
15148,26/11/2025,1,37,4,"1,8","7,2"
15149,26/11/2025,1,38,1,"3,5","3,5"
15150,27/11/2025,1,1,2,"7,5",15
15151,27/11/2025,1,3,1,"13,5","13,5"
15152,27/11/2025,1,4,1,"15,9","15,9"
15153,27/11/2025,1,5,2,"10,9","21,8"
15154,27/11/2025,1,8,3,"15,9","47,7"
15155,27/11/2025,1,9,3,"13,9","41,7"
15156,27/11/2025,1,10,1,"13,5","13,5"
15157,27/11/2025,1,11,3,"14,9","44,7"
15158,27/11/2025,1,13,2,"12,5",25
15159,27/11/2025,1,14,1,"9,9","9,9"
15160,27/11/2025,1,16,4,"12,9","51,6"
15161,27/11/2025,1,17,1,"12,5","12,5"
15162,27/11/2025,1,18,5,"12,2",61
15163,27/11/2025,1,19,5,"15,9","79,5"
15164,27/11/2025,1,21,5,"21,9","109,5"
15165,27/11/2025,1,22,3,"23,9","71,7"
15166,27/11/2025,1,23,3,"15,9","47,7"
15167,27/11/2025,1,25,1,"18,9","18,9"
15168,27/11/2025,1,26,1,"16,5","16,5"
15169,27/11/2025,1,27,2,"6,5",13
15170,27/11/2025,1,28,2,"6,2","12,4"
15171,27/11/2025,1,29,3,"6,9","20,7"
15172,27/11/2025,1,30,1,"6,5","6,5"
15173,27/11/2025,1,32,5,"3,5","17,5"
15174,27/11/2025,1,33,4,"4,9","19,6"
15175,27/11/2025,1,34,6,22,132
15176,27/11/2025,1,35,6,"3,9","23,4"
15177,27/11/2025,1,36,3,"3,2","9,6"
15178,27/11/2025,1,37,3,"1,8","5,4"
15179,27/11/2025,1,38,7,"3,5","24,5"
